Product Name,Rating,Price,Number of Ratings and Reviews,Discount,Price Before Discount,Is Flipkart Assured,Product URL,Sales Package,Model Number,Part Number,Model Name,Series,Color,Type,Suitable For,MS Office Provided,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,Processor Generation,SSD,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Graphic Processor,Storage Type,Battery Backup,Power Supply,Inbuilt 4G LTE,Stylus Included,Number of Cores,Battery Cell,RAM Frequency,Cache,Memory Slots,Expandable SSD Capacity,Expandable Memory,EMMC Storage Capacity,TGP,Chipset,HDD Capacity,RPM,Cloud Storage,UFS Storage Capacity,Optane Memory
Lenovo IdeaPad Slim 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 Thin an...,4,"₹24,400",684 Ratings & 45 Reviews,40% off,"₹40,692",No,https://www.flipkart.com/lenovo-ideapad-slim-1-intel-celeron-dual-core-n4020-8-gb-256-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itm7ecd736658657?pid=COMGQRD7APYQV43R&lid=LSTCOMGQRD7APYQV43RKRISW6&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_449&otracker=search&otracker1=search&fm=organic&iid=08959d52-e30d-4416-8e49-6ad8adc308dc.COMGQRD7APYQV43R.SEARCH&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"Laptop, User manual, Adapter",14IGL7,82V6006EIN,14IGL7,IdeaPad Slim 1,Cloud Grey,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Celeron Dual Core,,Yes,256 GB,8 GB,DDR4,N4020,Max Frequency Up to 2.8 GHz,Intel Integrated UHD,SSD,Upto 11 Hours,,,,,,,,,NA,8,,,,,,,,
Infinix Y4 Max Series Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,4.3,"₹47,990",55 Ratings & 3 Reviews,40% off,"₹79,990",No,https://www.flipkart.com/infinix-y4-max-series-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmf0f9170b3ca9f?pid=COMGWWBRQKGZDSUX&lid=LSTCOMGWWBRQKGZDSUXTQREMO&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_450&otracker=search&otracker1=search&fm=organic&iid=08959d52-e30d-4416-8e49-6ad8adc308dc.COMGWWBRQKGZDSUX.SEARCH&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",YL613,YL613,INBOOK Y4 Max Core i7,Y4 Max Series,Silver,Thin and Light Laptop,"Everyday Use, Performance, Processing & Multitasking",No,,,Intel,Core i7,13th Gen,Yes,512 GB,16 GB,LPDDR4X,1355U,1.6GHz Upto 4.7GHz,Intel Integrated Iris Xe,SSD,,65W AC Adapter,,,10,,6400 MHz,12 MB,,,,,,Intel Core i7,,,,,
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,4.1,"₹50,990","3,592 Ratings & 290 Reviews",49% off,"₹99,999",No,https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-76g-52h4-a715-76g-gaming-laptop/p/itm45fad0c290245?pid=COMGRHJUCYY63HAA&lid=LSTCOMGRHJUCYY63HAA42YLKV&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_451&otracker=search&otracker1=search&fm=organic&iid=en_N-2VbzhgbUpguEXjeScJttpC4VYQ9EEbkBJ-BywQW4tqJxP6v1j3nSBRTb1JoNkRHwJx7uKBIQ8fErXRyphjD_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",A715-76G-52H4/ A715-76G,UN.QMYSI.002 / NH.QMYSI.003,A715-76G,Aspire 7,Charcoal Black,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",No,GDDR6,4 GB,Intel,Core i5,12th Gen,Yes,512 GB,16 GB,DDR4,12450H,3.3 GHz upto max turbo frequency at 4.4 Ghz,NVIDIA GeForce RTX 2050,SSD,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC Qualcomm Snapdragon X Elite - (16 GB/1 TB SSD/Window...",4.3,"₹1,09,990",21 Ratings & 2 Reviews,25% off,"₹1,46,990",No,https://www.flipkart.com/asus-vivobook-s-15-oled-powered-copilot-ai-pc-qualcomm-snapdragon-x-elite-16-gb-1-tb-ssd-windows-11-home-s5507qad-ma751ws-thin-light-laptop/p/itm64aa566d270be?pid=COMHFCBZWQSYPBH7&lid=LSTCOMHFCBZWQSYPBH7B6CA74&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_452&otracker=search&otracker1=search&fm=organic&iid=en_N-2VbzhgbUpguEXjeScJttpC4VYQ9EEbkBJ-BywQW4sm6TtPW32PALEGUD7GKD0Lv3JOZSEXZdpvSWyrYlKABvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",S5507QAD-MA751WS,90NB14Q2-M006Y0,S5507QAD-MA751WS,"Vivobook S 15 OLED Powered Copilot + , AI PC",Cool Silver,Thin and Light Laptop,Processing & Multitasking,Yes,,,Qualcomm,Snapdragon X Elite,,Yes,1 TB,16 GB,LPDDR5X,X1E 78 100,Max Frequency up to 3.4GHz,NA,SSD,,70 W,,,,3 Cell,,,,,,,,,,,,,
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,4,"₹41,150",63 Ratings & 5 Reviews,52% off,"₹85,740",Yes,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj521ws-thin-light-laptop/p/itmfee59c6fc485f?pid=COMGQKNYK3S4BZAK&lid=LSTCOMGQKNYK3S4BZAKVBVHCB&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_453&otracker=search&otracker1=search&fm=organic&iid=08959d52-e30d-4416-8e49-6ad8adc308dc.COMGQKNYK3S4BZAK.SEARCH&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1504ZA-NJ521WS,90NB1021-M00FZ0,X1504ZA-NJ521WS,Vivobook 15,Quiet Blue,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Core i5,12th Gen,Yes,512 GB,8 GB,DDR4,1235U,1.3 GHz with Turbo Boost Upto 4.4 GHz,Intel Integrated Iris Xe,SSD,,,,,,3 Cell,,,,,,,,,,,,,
SAMSUNG Galaxy Book4 Pro Evo AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) NP940X...,4.6,"₹1,14,990",44 Ratings & 5 Reviews,28% off,"₹1,60,989",Yes,https://www.flipkart.com/samsung-galaxy-book4-pro-evo-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-np940xgk-kg2in-np940xgk-lg2in-thin-light-laptop/p/itmbfccc677e9120?pid=COMGY2H4FQTJPRWB&lid=LSTCOMGY2H4FQTJPRWBWA2YZV&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_454&otracker=search&otracker1=search&fm=organic&iid=08959d52-e30d-4416-8e49-6ad8adc308dc.COMGY2H4FQTJPRWB.SEARCH&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"1 Notebook, 1 65W Charger, 1 Data Cable(USB-C to C, 1.8m), 1 Quick Start Guide",NP940XGK-KG2IN / NP940XGK-LG2IN,NP940XGK-KG2IN / NP940XGK-LG2IN,NP940XGK-KG2IN / NP940XGK-LG2IN,Galaxy Book4 Pro Evo AI PC,Moonstone Gray,Thin and Light Laptop,"Everyday Use, Entertainment, Performance, Processing & Multitasking",Yes,,,Intel,Core Ultra 7,,Yes,512 GB,16 GB,LPDDR5X,155H,Upto 4.8GHz,Intel Integrated Arc,SSD,Upto 7.5 Hours,65W AC Adapter,,No,16,4 Cell Lithium Ion Battery,7467 MHz,24 MB,,,Upto 32 GB,,,Intel Core Ultra 7,,,,,
MSI Cyborg 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,No Rating,"₹94,990",Not Available,29% off,"₹1,34,990",Yes,https://www.flipkart.com/msi-cyborg-15-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-144-hz-a12vf-069in-gaming-laptop/p/itme528726b3eb8b?pid=COMGZW35WHZHYMHA&lid=LSTCOMGZW35WHZHYMHAF6S1VR&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_455&otracker=search&otracker1=search&fm=organic&iid=08959d52-e30d-4416-8e49-6ad8adc308dc.COMGZW35WHZHYMHA.SEARCH&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"Laptop,Battery,Power Adapter, User Guide",Cyborg 15 A12VF-069IN,9S7-15K111-069,Cyborg 15 A12VF-069IN,Cyborg 15,Translucent Black,Gaming Laptop,Gaming,No,GDDR6,8 GB,Intel,Core i7,12th Gen,Yes,512 GB,16 GB,DDR5,12650H,1.7 GHz upto Max Turbo Frequency4.70 GHz,NVIDIA GeForce RTX 4060,SSD,,120W,,,,3 cell,,,,,,,,,,,,,
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,4,"₹56,990",79 Ratings & 7 Reviews,32% off,"₹83,990",No,https://www.flipkart.com/msi-modern-15-intel-core-i7-13th-gen-1355u-8-gb-512-gb-ssd-windows-11-home-b13m-290in-thin-light-laptop/p/itm0f94783eefc47?pid=COMGMV6VU38G9B7K&lid=LSTCOMGMV6VU38G9B7KCMW0HD&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_19_456&otracker=search&otracker1=search&fm=organic&iid=08959d52-e30d-4416-8e49-6ad8adc308dc.COMGMV6VU38G9B7K.SEARCH&ppt=None&ppn=None&ssid=986miw32k00000001737898067294&qH=48b773c837465a99,"Laptop, Power adapter",Modern 15 B13M-290IN,9S7-15H114-290,Modern 15 B13M-290IN,Modern 15,Star Blue,Thin and Light Laptop,"Processing & Multitasking, Entertainment",No,,,Intel,Core i7,13th Gen,Yes,512 GB,8 GB,DDR4,1355U,Base frequency 1.2 GHz upto Max Turbo Frequency 5 GHz,Intel Integrated Iris Xe,SSD,,65W adapter,,,,3 cell,,,,,,,,,,,,,
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,4.3,"₹51,990","1,558 Ratings & 117 Reviews",38% off,"₹84,999",Yes,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96J7CE6ZPH&lid=LSTCOMH3G96J7CE6ZPHSFRCM4&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_457&otracker=search&otracker1=search&fm=organic&iid=en_09NRQY6acbYh_ae-A_nurUmJuoRErhM7P-dVUMlPFgM-TDEEMImm36zRT2zlY-O7oa1jb1cp8OD4zJ2al8Cx9PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",A715-79G,UN.34NSI.002,A715-79G,Aspire 7,Black,Gaming Laptop,Gaming,No,GDDR6,4 GB,Intel,Core i5,13th Gen,Yes,512 GB,16 GB,DDR4,13420H,1.5 GHz upto Max Turbo Frequency 4.6 GHz,NVIDIA GeForce RTX 2050,SSD,,,,,,,,,,,,,,,,,,,
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop,3.7,"₹18,990","1,151 Ratings & 133 Reviews",52% off,"₹39,990",No,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-plus-laptop/p/itm9002f3d92e61f?pid=COMGYAM9KS83NEPS&lid=LSTCOMGYAM9KS83NEPSPOX0OT&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_458&otracker=search&otracker1=search&fm=organic&iid=en_09NRQY6acbYh_ae-A_nurUmJuoRErhM7P-dVUMlPFgPl7AlBNSx7C7LoMedRpF9oKENBsB9BMy_OkP_3X7JXGA%3D%3D&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Charger, User Guide Manual",HeroBook Plus,CWI629,HeroBook Plus,,Grey,Laptop,Processing & Multitasking,No,DDR5,,Intel,Celeron Dual Core,11th Gen,Yes,256 GB,8 GB,DDR5,N4020,1.10 GHz Upto 2.80 GHz,Intel Integrated UHD,SSD,Upto 9 hours,12 AV Adapter Fast Charger,No,No,2,,,,,,,,,,,,,,
HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion ...,4,"₹59,994",126 Ratings & 11 Reviews,20% off,"₹75,414",No,https://www.flipkart.com/hp-pavilion-14-touchscreen-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-dv2041tu-laptop/p/itm5b68c71d614ff?pid=COMGZHNMQFWGTVDX&lid=LSTCOMGZHNMQFWGTVDXHXPDCV&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_459&otracker=search&otracker1=search&fm=organic&iid=0d56c73d-1d15-45af-97f1-546ea0160124.COMGZHNMQFWGTVDX.SEARCH&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Adapter, User Manual",Pavilion 14-DV2041TU,6K9C5PA,14-dv2041TU,Pavilion 14 Touchscreen,Natural Silver,Laptop,"Everyday Use, Entertainment, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,,,Intel,Core i5,12th Gen,Yes,512 GB,16 GB,DDR4,1235U,4.40 GHz,Intel Integrated Iris Xe Graphics,SSD,upto 6 hours,,,,10,,3200 MHz,12 MB,2,,32,,,,,,,,
Acer Aspire 3 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Light ...,3.9,"₹32,990",48 Ratings & 4 Reviews,52% off,"₹69,990",No,https://www.flipkart.com/acer-aspire-3-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-a315-24p-thin-light-laptop/p/itmd12f6289e0c5a?pid=COMGMEHYYNV87GDY&lid=LSTCOMGMEHYYNV87GDYQD85FF&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_460&otracker=search&otracker1=search&fm=organic&iid=0d56c73d-1d15-45af-97f1-546ea0160124.COMGMEHYYNV87GDY.SEARCH&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",A315-24P,NX.KDESI.004,Aspire 3,Aspire 3,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,,,AMD,Ryzen 5 Quad Core,,Yes,512 GB,8 GB,LPDDR5,7520U,2.8GHz Upto 4.3GHz,AMD Radeon AMD,SSD,,45W AC Adapter,,,,3 Cell,,,,,,,,,,,,,
"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC Qualcomm Snapdragon X Elite - (16 GB/1 TB SSD/Window...",4.3,"₹1,09,990",21 Ratings & 2 Reviews,25% off,"₹1,46,990",No,https://www.flipkart.com/asus-vivobook-s-15-oled-powered-copilot-ai-pc-qualcomm-snapdragon-x-elite-16-gb-1-tb-ssd-windows-11-home-s5507qad-ma751ws-thin-light-laptop/p/itm64aa566d270be?pid=COMHFCBZWQSYPBH7&lid=LSTCOMHFCBZWQSYPBH7B6CA74&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_461&otracker=search&otracker1=search&fm=organic&iid=en_09NRQY6acbYh_ae-A_nurUmJuoRErhM7P-dVUMlPFgNDwJc5EGb45x_1Q-GbI4PVX7Msed5LPhvQBJCieGDPgvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",S5507QAD-MA751WS,90NB14Q2-M006Y0,S5507QAD-MA751WS,"Vivobook S 15 OLED Powered Copilot + , AI PC",Cool Silver,Thin and Light Laptop,Processing & Multitasking,Yes,,,Qualcomm,Snapdragon X Elite,,Yes,1 TB,16 GB,LPDDR5X,X1E 78 100,Max Frequency up to 3.4GHz,NA,SSD,,70 W,,,,3 Cell,,,,,,,,,,,,,
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,4.4,"₹57,990","2,577 Ratings & 134 Reviews",20% off,"₹72,718",Yes,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1226tx-gaming-laptop/p/itm9ad6649afe111?pid=COMHY8KVEKZVERUA&lid=LSTCOMHY8KVEKZVERUADILR5M&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_462&otracker=search&otracker1=search&fm=organic&iid=en_09NRQY6acbYh_ae-A_nurUmJuoRErhM7P-dVUMlPFgOV1Gwc2lfZjp1wlBj2RquV-yqO1sedGZp16DtFAfrDQfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fa1226TX,A03H2PA#ACJ,15-fa1226TX,Victus,Performance Blue,Gaming Laptop,Gaming,No,DDR4,4 GB,Intel,Core i5,12th Gen,Yes,512 GB,8 GB,DDR4,12450H,,NVIDIA GeForce RTX 2050,SSD,Upto 6 Hours and 30 Minutes,,,,,,,,,,,,,,,,,,
DELL AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Lapt...,4.2,"₹31,890",145 Ratings & 14 Reviews,31% off,"₹46,372",No,https://www.flipkart.com/dell-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-inspiron-3525-thin-light-laptop/p/itm7fef3d69de76e?pid=COMGTQXEBG2TU5PJ&lid=LSTCOMGTQXEBG2TU5PJRLLYQ0&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_463&otracker=search&otracker1=search&fm=organic&iid=0d56c73d-1d15-45af-97f1-546ea0160124.COMGTQXEBG2TU5PJ.SEARCH&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"???Laptop, Battery, AC Adapter, User Guide, Manuals",Inspiron 3525,IN352547R7J001ORB1,Inspiron 3525,,Carbon Black,Thin and Light Laptop,Travel & Business,Yes,,,AMD,Ryzen 3 Quad Core,,Yes,512 GB,8 GB,DDR4,5300U,up to 3.85 GHz,AMD Radeon AMD,SSD,,,,,,3 Cell,,,,,,,,,,,,,
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11...,4.4,"₹70,985","4,586 Ratings & 443 Reviews",28% off,"₹98,990",No,https://www.flipkart.com/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm635eb6df61d1c?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWBPJA9R&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_464&otracker=search&otracker1=search&fm=organic&iid=0d56c73d-1d15-45af-97f1-546ea0160124.COMGCG2GXGJGEYUW.SEARCH&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Battery, Power Adaptor, User Guide, Warranty Documents",S3402ZA-KM502WS,90NB0WE2-M007V0 | 90NB0WE2-M00RZ0,S3402ZA-KM502WS,Vivobook S14 OLED Intel EVO H-Series,Indie Black,Thin and Light Laptop,Processing & Multitasking,Yes,,,Intel,Core i5,12th Gen,Yes,512 GB,16 GB,DDR4,12500H,4.5,Intel Integrated Iris Xe Graphics,SSD,,90W AC Adapter,,,8,3,,18,1,NA,NA,,,,,,,,
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,4.3,"₹68,990","1,145 Ratings & 80 Reviews",9% off,"₹75,980",No,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0135ax-gaming-laptop/p/itm740ddb5e8081e?pid=COMGZUGTYNZFXNGG&lid=LSTCOMGZUGTYNZFXNGGHOWGKH&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_465&otracker=search&otracker1=search&fm=organic&iid=0d56c73d-1d15-45af-97f1-546ea0160124.COMGZUGTYNZFXNGG.SEARCH&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, battery, power adapter, user guide",15-fb0135AX,87B81PA#ACJ,15-fb0135AX,Victus,Performance Blue,Gaming Laptop,Gaming,No,GDDR6,4 GB,AMD,Ryzen 5 Hexa Core,,Yes,512 GB,8 GB,DDR4,5600H,3.3GHz Upto max turbo frequency at 4.2 GHz,NVIDIA GeForce RTX 3050,SSD,,,,,,4 Cell,,,,,,,,,,,,,
DELL Latitude 14 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Pro) Latitude 3420 Business Lap...,No Rating,"₹99,000",Not Available,17% off,"₹1,20,000",No,https://www.flipkart.com/dell-latitude-14-intel-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-pro-3420-business-laptop/p/itmec8d56008358f?pid=COMGREHGGSSMPVDR&lid=LSTCOMGREHGGSSMPVDRTZPAVU&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_466&otracker=search&otracker1=search&fm=organic&iid=0d56c73d-1d15-45af-97f1-546ea0160124.COMGREHGGSSMPVDR.SEARCH&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Adapter",Latitude 3420,B09HCCDN1K,Latitude 14,Latitude 14,Black,Business Laptop,Travel & Business,No,,,Intel,Core i7,11th Gen,Yes,512 GB,16 GB,DDR4,,,Intel Integrated Intel,SSD,upto 4 hours,,,,,,3200 MHz,12MB,2,,32,,,,,,,,
HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,4.4,"₹74,990","1,021 Ratings & 66 Reviews",18% off,"₹92,110",Yes,https://www.flipkart.com/hp-victus-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa1327tx-gaming-laptop/p/itmb08f154f265d7?pid=COMHY8KVZ73Y9PPY&lid=LSTCOMHY8KVZ73Y9PPYGBSHGI&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_20_467&otracker=search&otracker1=search&fm=organic&iid=en_09NRQY6acbYh_ae-A_nurUmJuoRErhM7P-dVUMlPFgMSbHS8Iv6jcaTPejMNDxxrsp9OtebdaGirHOIq7M0f3PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vwe1wvcgxc0000001737898093701&qH=48b773c837465a99,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fa1327TX,9Z528PA#ACJ,15-fa1327TX,Victus 15,Performance Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,DDR4,6 GB,Intel,Core i5,13th Gen,Yes,512 GB,16 GB,DDR4,13420H,,NVIDIA GeForce RTX 3050,SSD,Upto 8 Hours and 30 Minutes,,,,,,,,,,,,,,,,,,
